mass,success,t_exp,t_rev
424.2000000000153,True,14,3
424.4999999999891,True,5,23
424.79999999999563,True,6,5
424.9999999999909,True,5,5
425.0,True,5,1
425.0,True,5,21
425.0000000000182,True,10,1
425.1000000000331,True,13,8
426.0,True,6,1
426.0,True,6,1652
426.0000000000109,True,6,7
426.3999999999942,True,8,40
426.3999999999942,True,8,10
426.49999999999636,True,5,21
426.6000000000022,True,3,8
426.799999999972,True,11,14
426.79999999999563,True,4,2
426.99999999998727,True,7,152
427.0,True,14,5
427.0,True,7,28
427.0,True,7,222
427.0,True,7,4
427.0,True,7,397
427.00000000002547,True,7,33
427.20000000004075,True,16,5
427.49999999996544,True,19,2
427.5,True,9,2
427.5,True,3,29
427.7000000000189,True,13,2
427.99999999999636,True,2,2
428.0,True,4,37
428.0,True,4,2
428.0,True,4,3
428.0,False,4,-1
428.0,False,4,-1
428.0000000000073,True,4,41
428.39999999999236,True,7,4
428.39999999999236,True,7,65
428.39999999999236,True,7,9
428.4000000000033,True,9,2
428.4000000000051,True,7,136
428.4000000000178,True,7,2
428.40000000001965,False,9,-1
428.79999999998836,True,16,5
428.8000000000029,True,8,3
428.8000000000029,True,8,6
428.99999999996,True,11,6
428.99999999996,True,11,10
428.99999999997635,True,13,2
428.99999999999454,True,3,808
429.0,True,3,10
429.0,True,11,1
429.0,True,11,1
429.0,True,11,4
429.0,True,3,1424
429.0,True,6,4
429.0,True,3,24
429.0000000000018,True,1,27
429.00000000001455,True,10,84
429.00000000001455,True,10,7
429.0999999999949,True,7,568
429.0999999999949,True,7,212
429.0999999999949,True,7,3
429.1000000000204,True,7,429
429.1999999999971,True,4,33
429.2999999999902,True,9,4
429.30000000000655,True,9,64
429.59999999999127,True,8,5
429.8000000000102,True,7,6
430.0,True,10,97
430.0,True,10,19
430.0,True,5,6
430.0000000000091,True,5,26
430.3999999999942,True,8,4
430.40000000000146,True,4,15
430.79999999999563,True,12,1
431.1000000000131,True,9,27
431.1000000000131,True,9,3
431.199999999988,True,11,61
431.200000000008,True,11,153
431.2000000000153,True,14,5
431.3999999999978,True,6,17
431.9000000000051,True,7,149
431.9000000000051,True,7,12
431.9999999999782,True,12,2
431.99999999998363,True,9,91
432.0,True,12,11
432.0,True,9,15
432.0,True,9,190
432.0,True,8,3
432.0,True,9,11
432.0,True,9,8
432.0,True,6,22
432.0,True,3,43
432.0,True,3,16
432.0,True,8,180
432.0,True,12,25
432.0,True,2,165
432.0,True,12,2
432.0,True,12,2
432.0,True,6,18
432.0,False,6,-1
432.00000000001455,True,8,8
432.00000000001455,True,8,3
432.00000000001455,True,8,9
432.0000000000291,True,16,4
432.299999999992,True,11,3
432.299999999992,True,11,5
432.6000000000131,True,6,24
432.8000000000029,True,8,7
432.9000000000142,True,13,13
432.90000000001965,True,9,5
433.1999999999971,True,4,6
433.29999999999745,True,7,19
433.29999999999745,True,7,72
433.3000000000102,True,7,6
433.6000000000058,True,8,2
433.7999999999847,True,6,24
433.99999999997453,True,14,88
433.99999999997453,True,14,3
433.99999999998727,True,7,41
434.0,True,7,13
434.0,True,7,10
434.0,True,14,9
434.0,True,7,6
434.0,True,7,47
434.0,True,14,2
434.0,True,7,7
434.0,True,7,67
434.0,True,14,1
434.0,True,7,17
434.00000000002547,True,14,6
434.3999999999978,True,6,2
434.40000000000873,True,8,8
434.50000000002,True,11,30
434.7000000000098,True,9,19
434.9999999999909,True,5,12
435.0,True,3,264
435.0,True,10,12
435.0,True,15,6
435.59999999998035,True,18,2
435.599999999984,True,11,12
435.5999999999967,True,9,176
435.6000000000022,True,6,9
435.6000000000131,True,18,3
435.99999999998545,False,8,-1
435.99999999998545,True,8,9
436.0,True,4,1
436.0,True,4,19
436.00000000000364,True,5,7
436.0999999999949,True,7,3
436.1999999999989,True,3,24
436.5,True,9,5
436.699999999968,True,11,7
436.700000000008,True,11,2
436.79999999999563,True,6,8
436.8000000000102,True,7,12
436.80000000001746,True,12,20
437.0,True,19,1
437.20000000000437,False,4,-1
437.4000000000033,True,9,3
437.4000000000033,True,9,2
437.4000000000033,True,9,2
437.59999999999854,True,4,155
437.6000000000058,True,8,43
437.99999999999454,True,6,9
438.0,True,3,6
438.0,True,6,43
438.0,True,6,170
438.00000000000364,True,2,26
438.00000000000546,True,3,46
438.0000000000109,True,10,8
438.0000000000109,True,10,2
438.0000000000109,True,6,133
438.0000000000109,True,15,3
438.2000000000153,True,14,6
438.899999999996,True,11,2
438.9000000000051,False,7,-1
438.9000000000069,True,19,48
439.00000000001455,True,10,7
439.00000000001455,True,10,7
439.19999999999345,True,9,75
439.5000000000073,True,5,15
439.6000000000204,True,14,37
439.9999999999909,True,5,58
439.9999999999909,True,5,4
439.9999999999909,True,5,8
439.9999999999927,True,4,2
440.0,True,11,2
440.0,True,4,61
440.0,True,10,4
440.0,True,8,3
440.0,True,8,3
440.0,False,10,-1
440.0,True,5,27
440.0,True,8,12
440.0,True,11,3
440.0,True,4,5
440.0,True,8,9
440.0,True,10,7
440.0,True,5,4
440.0,True,2,9
440.0,True,8,8
440.0,True,8,161
440.0,True,8,21
440.00000000001455,True,8,7
440.00000000001455,True,8,39
440.0000000000182,True,10,2
440.40000000000873,True,6,154
440.4999999999927,True,5,711
440.69999999999527,True,13,13
440.8000000000029,True,8,89
440.80000000001746,True,8,1
440.99999999998363,True,9,10
440.99999999998727,False,7,-1
441.0,True,9,2
441.0,True,9,6
441.0,True,7,150
441.0,True,7,16
441.0,True,9,15
441.00000000001273,True,7,4
441.00000000001637,True,9,50
441.00000000001637,True,9,26
441.50000000000546,True,5,88
441.6000000000022,True,6,28
441.6000000000058,True,16,1
441.70000000000255,True,7,3
442.0,True,17,3
442.0,True,17,29
442.0,True,13,1
442.0,True,13,4
442.0000000000073,True,10,11
442.00000000002365,True,13,3
442.200000000008,True,11,732
442.4000000000051,True,7,491
442.4000000000051,True,14,26
442.79999999999563,True,12,6
442.79999999999563,True,12,92
442.79999999999563,True,12,4
442.80000000000655,True,18,1
442.9999999999927,True,10,9
443.0000000000109,True,10,6
443.0999999999949,True,7,21
443.1999999999971,True,4,15
443.20000000001164,True,8,4
443.2999999999811,True,13,29
443.3999999999978,True,6,71
443.59999999999854,True,2,40
443.69999999999345,True,3,29
443.7999999999847,True,14,16
443.8000000000102,True,14,6
443.99999999999454,False,6,-1
443.99999999999636,True,10,11
444.0,True,6,1
444.0,True,6,2
444.0,True,12,6
444.0,True,12,1
444.00000000000364,True,4,20
444.00000000000546,True,5,11
444.0000000000073,True,4,28
444.0000000000073,True,4,20
444.0000000000109,True,6,497
444.00000000001455,True,8,4
444.00000000001455,True,10,8
444.0000000000218,True,12,65
444.399999999996,True,11,5
444.399999999996,True,11,2
444.400000000016,True,11,344
444.5000000000073,False,5,-1
444.5000000000073,True,5,6
444.5999999999967,True,9,289
444.5999999999967,True,9,4
444.6000000000131,True,6,36
444.7999999999738,True,8,10
444.79999999998836,True,16,2
444.9999999999818,True,10,7
444.9999999999909,True,5,357
445.0,True,5,73
445.0,True,5,1
445.1999999999898,True,14,7
445.1999999999898,True,14,20
445.3999999999505,True,17,4
445.40000000001237,True,17,2
445.50000000002,True,11,4
445.50000000002,True,11,10
446.0,True,4,29
446.00000000000364,True,10,18
446.3999999999869,True,12,255
446.3999999999869,True,12,16
446.3999999999869,True,12,9
446.4000000000033,True,3,36
446.50000000000546,True,5,29
446.599999999984,True,11,3
446.5999999999949,True,7,4
446.9999999999891,True,6,15
446.99999999999454,True,3,314
447.0,True,6,1218
447.0000000000109,True,6,26
447.19999999999527,True,13,3
447.1999999999971,True,8,523
447.3000000000102,True,7,6
447.4999999999909,True,25,2
447.5,True,5,18
447.5,True,5,3
447.700000000008,True,11,59
447.99999999995634,True,20,1
447.9999999999709,True,16,5
447.99999999998727,True,7,2
447.9999999999927,True,10,132
447.99999999999636,True,2,14
447.99999999999636,True,2,12
448.0,True,4,1
448.0,True,8,17
448.0,True,2,29
448.0,True,4,15
448.0,True,7,60
448.0,True,14,4
448.0,True,4,35
448.0,True,7,4
448.0,True,7,981
448.0,True,14,4
448.0,False,8,-1
448.0,True,8,146
448.0000000000018,True,5,3
448.00000000001455,True,8,2
448.00000000001455,True,8,8
448.00000000002547,True,14,31
448.19999999999345,False,6,-1
448.2000000000098,True,9,5
448.5,True,13,18
448.6999999999898,True,7,15
448.70000000000255,True,7,46
448.799999999992,True,11,6
448.8000000000029,True,4,3
448.80000000001746,True,12,7
448.9999999999782,True,10,66
449.39999999999236,True,7,145
449.4000000000178,True,7,3
449.4999999999982,True,5,50
449.6000000000058,True,8,10
449.9999999999818,True,10,6
449.99999999998363,True,9,8
449.99999999998363,True,9,2
449.99999999999454,True,3,4
450.0,True,15,3
450.0,True,9,12
450.0,True,6,66
450.0,True,5,764
450.0,True,9,423
450.0,True,9,24
450.0,True,6,26
450.0,True,9,12
450.0,True,3,2
450.0,True,9,7
450.0,True,9,10
450.0,True,9,8
450.0,True,6,19
450.0,True,9,780
450.0,True,9,234
450.0,True,6,2
450.0,True,10,8
450.0,True,15,1
450.0,True,6,3
450.0,True,9,6
450.0,True,5,20
450.0000000000182,True,10,62
450.0000000000182,True,10,114
450.29999999997926,True,19,2
450.3999999999796,False,8,-1
451.0,True,11,5
451.0,True,11,1
451.0,True,11,712
451.0,True,11,10
451.0,True,11,4
451.0,True,11,25
451.0,True,11,154
451.10000000000946,True,13,7
451.19999999998254,False,8,-1
451.20000000000437,True,12,155
451.80000000000655,True,6,5
451.9999999999709,True,20,2
451.99999999998545,True,8,14
452.0,True,4,71
452.099999999984,True,11,5
452.100000000004,True,11,4
452.1999999999898,True,7,30
452.20000000002074,True,19,4
452.3999999999869,True,12,2
452.3999999999869,True,6,113
452.4000000000033,False,3,-1
452.40000000003783,True,13,15
452.69999999999345,True,9,6
452.79999999998836,True,8,20
452.99999999999454,True,3,810
453.0,True,3,1
453.00000000000546,True,3,4
453.200000000008,True,11,22
453.49999999999454,True,5,19
453.59999999998035,True,9,14
453.60000000000764,True,21,2
453.6000000000204,True,14,12
453.6000000000204,True,14,3
453.69999999999527,True,13,8
453.89999999998145,True,17,2
454.299999999992,True,11,3
454.29999999999745,True,7,7
454.3000000000102,True,7,4
454.3999999999942,True,8,18
454.40000000000873,True,8,230
454.4999999999891,True,15,1
454.4999999999982,True,5,27
454.5,True,9,151
454.5000000000073,True,5,13
454.5000000000073,True,5,83
455.0,True,13,6
455.0,True,7,22
455.0,True,14,47
455.0,True,5,20
455.0,True,7,10
455.0,True,13,2
455.0,True,13,5
455.0,True,7,10
455.3999999999978,True,6,24
456.0,True,4,18
456.0,True,12,5
456.0,True,4,1559
456.0,True,6,37
456.0,True,12,6
456.0,False,6,-1
456.0,True,8,16
456.0,True,6,9
456.0,True,6,102
456.0,True,8,9
456.0,True,8,63
456.0,True,3,25
456.00000000001455,True,8,16
456.00000000001455,True,8,9
456.00000000001455,True,8,220
456.0000000000218,True,12,4
456.0000000000218,True,15,9
456.0000000000218,True,12,9
456.30000000000473,True,13,180
456.3999999999796,True,7,5
456.39999999999236,True,7,190
456.3999999999942,True,4,12
456.4000000000051,True,14,2
456.79999999998836,True,8,47
456.79999999998836,True,8,6
456.9999999999982,True,5,40
457.19999999999345,True,9,40
457.19999999999345,False,9,-1
457.20000000000437,True,6,46
457.5999999999767,True,16,3
457.5999999999858,True,13,220
457.6000000000058,True,16,7
457.79999999999745,True,7,18
457.79999999999745,True,7,73
457.8000000000102,True,14,1074
458.0,True,2,6
458.40000000000146,True,4,1173
458.40000000000873,True,8,10
458.50000000000364,True,5,6
458.700000000008,True,11,7
458.79999999999563,True,4,294
458.89999999999054,True,13,31
458.89999999999054,True,13,9
458.89999999999054,True,13,4
459.0,True,3,4
459.0,True,3,313
459.0,True,9,4
459.00000000001637,True,9,1
459.19999999998254,True,16,1
459.1999999999898,True,14,26
459.1999999999898,True,14,10
459.1999999999898,True,14,5
459.800000000012,True,11,5
459.89999999999236,True,7,7
459.9999999999909,False,5,-1
459.9999999999927,True,4,38
460.0,True,5,20
460.0,True,8,11
460.0,True,8,24
460.0,True,5,21
460.0,True,5,8
460.0,True,4,117
460.0,True,10,7
460.0,True,4,10
460.0,True,10,2
460.0,True,5,42
460.0,True,5,14
460.0,True,5,2
460.0,True,10,80
460.0,True,5,45
460.0,True,8,9
460.0,True,4,4
460.00000000000364,True,2,4
460.0000000000073,True,4,51
460.0000000000091,True,5,12
460.00000000001455,True,8,5
460.20000000000437,True,6,1
460.79999999999563,True,12,6
460.79999999999563,True,6,13
460.80000000000655,True,9,16
460.99999999998545,True,10,8
461.2999999999847,False,7,-1
461.7000000000098,True,9,130
461.9999999999782,True,12,4
461.99999999998,True,11,10
461.99999999998,True,11,5
461.99999999998727,True,7,4
462.0,True,7,442
462.0,False,6,-1
462.0,False,7,-1
462.0,True,12,4
462.0,True,7,11
462.0,True,11,41
462.0,True,6,49
462.0,True,6,80
462.0,True,14,2
462.0,True,6,15
462.0,True,6,6
462.0,True,6,14
462.0000000000109,True,6,4
462.00000000001273,True,7,26
462.00000000001273,True,7,19
462.00000000002,True,11,7
462.40000000000873,True,8,60
462.59999999998035,True,18,2
462.6000000000022,True,6,10
462.80000000000473,True,13,3
462.9999999999927,True,10,4
463.0000000000109,True,10,630
463.100000000004,True,11,12
463.1999999999971,True,8,30
463.1999999999971,True,8,22
463.20000000000437,True,12,6
463.3999999999796,True,14,10
463.3999999999796,True,14,13
463.4000000000051,True,14,2
463.40000000003056,True,14,13
463.49999999999454,True,5,2
464.0,True,16,3
464.0,True,2,3
464.0,True,4,2
464.0,True,8,4
464.0,True,4,3
464.0,True,8,39
464.0000000000073,True,4,1
464.0999999999858,True,13,6
464.199999999988,True,11,10
464.199999999988,True,11,4
464.3999999999869,True,12,3
465.0,True,5,127
465.0,True,5,16
465.0,False,5,-1
465.0000000000109,False,6,-1
465.0000000000109,True,6,31
465.0000000000182,True,10,3
465.20000000000437,True,4,12
465.299999999992,True,11,1
465.6000000000022,True,6,390
465.6000000000058,True,4,49
465.7999999999938,True,17,3
466.00000000000364,True,10,18
466.00000000000364,True,10,11
466.20000000000437,True,6,20
466.69999999999527,True,13,2
466.79999999999563,True,6,10
466.80000000000655,True,6,7
467.1999999999971,True,8,4
467.3999999999978,True,6,176
467.40000000000873,True,6,1383
467.40000000001965,True,6,65
467.5,True,17,6
467.5,True,17,1
467.99999999998545,True,8,2
467.9999999999927,True,10,34
468.0,True,9,180
468.0,True,12,1
468.0,True,8,2
468.0,True,13,3
468.0,True,9,47
468.0,True,8,8
468.0,True,6,178
468.0,True,9,26
468.0,True,6,17
468.0,True,12,5
468.0,True,9,9
468.0,True,12,3
468.0,True,13,1
468.0,True,12,6
468.0,True,6,8
468.0,True,4,38
468.0,True,13,5
468.0,True,9,1
468.0,True,12,16
468.0,True,6,9
468.0,True,13,31
468.0,True,9,136
468.0000000000109,False,6,-1
468.00000000001637,True,9,6
468.59999999999127,False,6,-1
468.600000000024,True,11,19
468.80000000001746,True,8,21
468.80000000001746,True,8,3
468.9000000000033,True,9,9
468.99999999997453,True,14,3
468.99999999998727,True,7,682
469.0,True,7,9
469.0,True,7,192
469.0,True,7,2
469.0,True,7,213
469.00000000001273,True,7,13
469.00000000001273,True,7,5
469.19999999998254,True,12,6
470.0,True,5,32
470.0,True,5,40
470.0,True,5,33
470.0,True,5,163
470.0,True,5,5
470.0,True,10,2
470.0000000000091,True,5,40
470.39999999999236,True,21,3
470.40000000000873,True,8,15
470.40000000003056,True,21,59
470.99999999996726,True,15,61
470.99999999996726,True,15,12
470.99999999999454,True,3,30
470.99999999999454,True,15,5
471.0,True,3,30
471.00000000000546,True,3,1
471.49999999998727,True,5,258
471.59999999999127,True,6,19
471.6000000000022,True,6,5
471.7999999999847,True,14,5
471.79999999999745,True,7,34
471.89999999999054,True,13,14
471.900000000016,True,11,17
471.99999999998545,True,4,77
472.0,True,8,5
472.0,True,8,17
472.0,True,8,3
472.0,False,8,-1
472.0,True,8,10
472.0,True,16,18
472.0,True,16,5
472.0000000000073,True,10,8
472.0000000000073,True,10,3
472.00000000001455,True,8,40
472.49999999998727,True,7,41
472.5,True,7,16
472.59999999998763,True,17,7
472.59999999998763,True,17,7
472.99999999998,True,11,4
473.0,True,11,2
473.0,True,11,7
473.0,True,11,3
473.0,True,11,6
473.00000000002,True,11,5
473.1999999999898,False,14,-1
473.50000000000364,True,5,47
473.9000000000178,True,7,242
473.9999999999782,True,12,7
474.0,True,6,23
474.0,False,6,-1
474.2999999999938,True,17,177
474.30000000000655,True,9,5
474.3999999999942,True,4,21
474.4999999999982,True,5,11
474.6000000000022,True,6,13
475.0,True,5,21
475.0,True,5,68
475.0000000000091,True,5,46
475.0000000000091,True,5,304
475.0000000000182,True,10,11
475.19999999998254,True,12,5
475.20000000000437,True,12,17
475.200000000008,True,11,56
475.3000000000102,True,7,3
475.99999999998545,True,10,2
476.0,True,14,3
476.0,True,14,5
476.0,True,7,48
476.0,True,14,6
476.0,False,7,-1
476.0,True,14,3
476.00000000001273,True,7,35
476.00000000001273,True,7,11
476.0999999999967,True,9,69
476.70000000000255,True,7,8
476.70000000000255,True,7,8
476.79999999999563,True,4,3
476.8000000000029,True,4,69
476.99999999998363,True,9,6
477.0,True,9,11
477.0,True,3,242
477.0,True,9,3
477.0,True,3,17
477.0,True,9,44
477.0,True,9,287
477.0000000000073,True,10,36
477.59999999996944,True,12,122
477.59999999999127,True,6,6
477.59999999999127,True,12,9
477.59999999999127,True,12,5
477.9999999999927,True,10,3
478.0999999999949,True,7,1
478.40000000000873,True,8,3
478.4000000000142,True,13,8
478.4000000000142,True,13,7
478.79999999999563,True,12,15
478.79999999999745,True,7,75
479.1999999999971,True,8,16
479.3999999999505,True,17,5
479.5,True,7,40
479.600000000004,True,11,2
479.6999999999771,True,9,4
479.9999999999636,True,20,9
480.0,True,12,7
480.0,True,5,2
480.0,True,16,3
480.0,True,4,26
480.0,True,6,6
480.0,True,16,1
480.0,True,15,5
480.0,True,12,4
480.0,True,6,35
480.0,True,8,14
480.0,True,3,24
480.0,True,15,9
480.0,True,15,2
480.0,True,12,1
480.0,True,4,2
480.0,True,12,11
480.0,True,6,2
480.0,True,3,1
480.0000000000273,True,15,4
480.5000000000018,True,5,59
480.6000000000131,True,6,4
480.699999999988,True,11,29
481.0,True,13,1
481.19999999999345,True,6,2
481.59999999996944,True,14,4
481.5999999999949,True,7,35
481.8000000000011,True,3,142
482.0000000000073,True,10,1005
482.2999999999811,True,13,8
482.3999999999869,True,12,109
482.3999999999869,True,6,37
482.899999999976,True,11,5
482.899999999996,True,11,10
482.900000000016,True,11,12
482.9999999999927,True,5,20
483.0,True,7,33
483.0,True,3,2
483.0,True,7,6
483.0,True,7,55
483.0,True,7,1665
483.0,True,7,1216
483.0,True,3,1
483.0000000000018,True,5,1440
483.0000000000109,True,6,34
483.19999999998254,True,16,2
483.59999999999127,True,12,3
483.59999999999127,True,4,215
483.59999999999127,True,6,80
483.6000000000022,True,6,14
484.0,True,11,96
484.0,True,11,2
484.0,True,4,15
484.00000000002,True,11,3
484.00000000002,True,11,57
484.80000000000655,True,6,244
484.89999999999054,False,13,-1
484.99999999999545,True,5,3
485.0,True,10,10
485.0,True,5,20
485.0000000000091,True,5,37
485.7999999999847,True,14,9
485.99999999998363,True,9,8
485.99999999998363,True,9,5
485.99999999999454,True,15,12
485.99999999999636,False,2,-1
486.0,True,6,45
486.0,True,9,5
486.0,True,3,4
486.0,True,6,49
486.0,True,12,30
486.0,True,3,1
486.0,True,9,20
486.0000000000218,True,12,5
486.0000000000218,True,15,47
486.0000000000218,True,12,143
486.6000000000022,True,6,933
486.8999999999869,True,9,33
486.9999999999891,True,5,30
487.1999999999971,True,8,25
487.299999999992,False,11,-1
487.4999999999727,True,15,147
487.79999999999563,True,6,146
487.9000000000051,True,7,21
487.9999999999927,True,10,18
488.0,True,8,7
488.0,True,16,3
488.0,True,4,7
488.0,True,4,3
488.0,True,8,17
488.0,True,4,3
488.0,True,4,5
488.0000000000073,True,4,69
488.3999999999978,True,6,502
488.40000000000873,True,12,83
488.7999999999811,True,13,15
488.8000000000284,True,13,290
489.0,True,3,4
489.59999999999127,True,8,16
489.6000000000131,True,9,87
489.89999999998327,True,23,1
489.99999999997453,True,14,4
489.99999999998727,True,7,2
489.99999999998727,True,7,16
490.0,True,2,21
490.0,True,10,14
490.0,True,10,27
490.0,True,7,32
490.0,True,5,92
490.0,True,7,1239
490.0,True,10,17
490.0,True,7,49
490.0,True,14,3
490.0,True,7,13
490.0,True,10,9
490.0,True,7,178
490.0,True,7,202
490.0,True,10,3
490.0,True,7,2
490.0,True,14,3
490.0,True,14,3
490.0,True,10,20
490.00000000001273,True,7,5
490.20000000000437,True,6,143
490.3999999999942,True,8,23
490.7999999999847,True,6,18
490.79999999999563,True,4,4
490.80000000001746,True,12,3
491.00000000001273,True,5,11
491.59999999999854,True,4,37
491.699999999988,True,11,2
491.9999999999782,True,12,1
491.99999999999454,True,6,1635
492.0,True,12,3
492.0,True,12,69
492.0,True,4,2
492.0,True,4,120
492.0,True,12,4
492.0,True,12,27
492.0,True,6,9
492.0000000000073,True,10,19
492.10000000000764,True,7,183
492.5,True,5,124
492.5,True,5,30
492.5,True,5,1271
492.6000000000022,True,6,186
492.79999999999745,False,7,-1
492.800000000012,True,11,2
493.0,True,17,8
493.0,True,17,1
493.0000000000018,True,5,15
493.5,True,7,49
494.0,True,13,2
494.0,True,19,3
494.0999999999967,True,9,43
494.10000000002947,True,27,11
494.20000000000255,True,7,4
494.3999999999869,True,12,2
494.3999999999869,True,12,2
494.3999999999978,True,6,15
494.40000000000873,True,8,3
494.9999999999727,True,15,22
494.99999999998,True,11,2
494.99999999998363,True,9,120
495.0,True,9,59
495.0,True,10,2
495.0,True,11,4
495.0,True,15,3
495.0,True,10,18
495.0,True,11,8
495.0,True,9,30
495.0,True,9,15
495.0,True,3,6
495.0,True,9,28
495.0,True,15,7
495.0,True,9,18
495.0,True,3,1
495.0,True,5,137
495.0,True,11,147
495.0,True,15,2
495.0,True,5,38
495.0,True,15,139
495.0,True,11,2
495.0,True,15,2
495.0000000000091,True,5,19
495.00000000002,True,11,2
495.0000000000273,True,15,4
495.19999999998254,True,8,6
495.20000000001164,True,8,29
495.30000000000473,True,13,3
495.59999999999127,True,12,578
495.59999999999127,True,12,3
495.6000000000022,False,6,-1
495.99999999998545,False,8,-1
496.0,True,8,12
496.0,True,8,4
496.0,True,4,87
496.0,True,8,688
496.0,True,16,98
496.0000000000291,True,8,53
496.100000000004,True,11,3
496.100000000004,True,11,16
496.2999999999847,True,7,16
496.29999999999745,True,7,56
496.49999999999636,True,5,198
496.49999999999636,True,5,4
496.5999999999858,True,13,7
496.80000000000655,True,6,13
496.99999999998727,True,7,5
497.0,True,7,56
497.0,True,7,1129
497.0,True,7,20
497.0,True,7,24
497.0,True,7,17
497.0000000000073,True,10,1
497.00000000001273,True,7,104
497.4999999999909,True,5,6
497.5999999999767,True,16,7
497.69999999999345,True,9,29
497.7000000000098,True,9,11
497.7000000000153,True,21,12
497.89999999999054,True,13,27
497.9999999999891,True,6,7
497.9999999999891,True,6,2
498.0,True,6,2
498.0,True,6,24
498.0,True,3,2
498.0,True,3,2
498.0000000000109,True,15,6
498.09999999998763,True,17,7
498.60000000004584,True,18,4
499.0999999999949,True,7,6
499.19999999998254,True,12,42
499.19999999998254,True,8,25
499.19999999998254,True,6,27
499.19999999999345,True,6,4
499.20000000000437,True,6,50
499.399999999996,True,11,1
499.5,True,9,5
499.5,True,9,13
499.79999999999563,True,6,130
499.8000000000102,True,7,1242
499.80000000001746,True,6,60
499.9999999999636,True,20,5
500.0,True,8,7
500.0,True,5,1
500.0,False,10,-1
500.0000000000182,True,10,2
500.0000000000182,True,10,7
500.3999999999869,True,12,4
500.3999999999978,True,6,30
500.5000000000018,True,5,332
500.99999999998545,True,10,4
500.99999999999454,True,3,3
501.0,True,3,40
501.00000000000364,True,10,7
501.00000000000364,True,10,12
501.2000000000153,True,7,483
501.59999999999127,True,8,19
501.59999999999854,True,4,2
501.6000000000058,True,8,42
501.80000000000473,True,13,24
501.89999999999236,True,7,150
502.0,True,2,2
502.5,True,15,5
502.79999999999563,True,12,2
503.0000000000109,True,10,14
503.49999999996544,True,19,4
503.49999999999454,True,5,8
503.69999999999163,True,23,5
503.799999999992,True,11,71
503.9999999999782,True,12,4
503.99999999998363,True,9,16
503.99999999998545,True,8,69
503.99999999998545,True,8,75
503.99999999998727,True,7,15
503.99999999999363,True,7,4
503.99999999999636,True,10,20
504.0,True,6,25
504.0,True,9,30
504.0,True,3,4
504.0,False,8,-1
504.0,False,12,-1
504.0,True,12,8
504.0,True,8,11
504.0,True,14,3
504.0,True,3,10
504.0,True,8,6
504.0,True,7,23
504.0,True,7,18
504.0,True,6,19
504.0,True,8,19
504.0,True,14,7
504.0,True,12,1
504.0,False,7,-1
504.0,True,6,1800
504.0,True,6,9
504.00000000000546,True,3,11
504.00000000001273,True,7,22
504.00000000003274,True,18,2
504.7000000000153,True,7,478
504.8999999999869,True,9,5
504.899999999996,True,11,21
504.90000000001237,True,17,23
505.0,True,5,13
505.0,True,5,8
505.0,True,5,300
505.0,True,10,594
505.0,True,5,69
505.20000000000437,True,12,3
505.5000000000109,True,15,22
505.59999999999127,True,8,2
505.99999999999454,True,5,9
506.0,True,11,290
506.0,True,11,2
506.49999999999636,True,5,5
506.7000000000098,True,9,14
506.79999999999745,True,7,1313
506.8000000000102,True,7,4
506.9999999999982,False,5,-1
507.0,True,13,6
507.0,True,13,1
507.0,True,13,1
507.0,True,3,1420
507.0,True,13,2
507.0000000000073,True,10,29
507.59999999998035,True,9,12
507.6000000000131,True,18,12
507.6000000000131,True,12,5
507.6000000000131,True,18,2
508.0,True,4,15
508.200000000008,True,11,31
508.200000000008,True,11,22
508.2999999999938,True,17,11
508.49999999999454,True,15,8
508.5000000000218,True,15,4
508.79999999999563,True,4,29
508.79999999999563,True,6,5
508.99999999999636,True,10,2
509.1999999999971,True,4,1753
509.299999999992,True,11,4
509.300000000012,True,11,3
509.5000000000073,True,5,11
509.5000000000073,True,5,17
509.5999999999949,True,14,6
509.9999999999818,True,10,9
509.9999999999909,True,5,135
510.0,True,10,100
510.0,True,6,29
510.0,True,5,5
510.0,True,6,23
510.0,True,5,3
510.0,True,10,21
510.0,True,20,11
510.0,True,10,2
510.0,True,5,32
510.0,True,10,25
510.00000000000546,True,3,3
510.0000000000273,True,15,70
510.0000000000309,True,17,1
510.3999999999942,True,16,8
510.399999999996,True,11,21
510.6000000000022,True,6,9
510.79999999999563,True,4,43
510.9000000000142,True,13,58
510.99999999998727,True,7,58
511.0,True,7,241
511.00000000000364,True,10,8
511.19999999998254,True,8,20
511.5,True,11,16
511.50000000002,True,11,6
511.79999999999563,True,6,19
511.79999999999563,False,6,-1
512.0000000000073,True,4,24
512.0000000000146,True,8,6
512.0999999999967,True,9,12
512.4000000000178,True,7,22
512.600000000024,True,11,53
512.7999999999884,True,8,13
512.8000000000029,True,8,6
512.9999999999836,True,9,7
512.9999999999836,True,9,20
512.9999999999836,True,15,1
512.9999999999945,True,3,3
513.0,True,6,4
513.0,True,9,49
513.0,True,9,40
513.0,True,9,7
513.0,True,9,8
513.0000000000055,True,3,60
513.0000000000109,True,10,577
513.0000000000109,True,6,77
513.4999999999945,True,5,3
513.5000000000036,True,5,21
513.6000000000022,True,6,14
513.6000000000058,True,16,125
513.6000000000131,True,12,5
513.700000000008,True,11,6
513.8999999999869,False,9,-1
514.2000000000044,True,6,21
514.4000000000087,True,8,5
514.8000000000393,True,18,49
515.0,True,5,1272
515.0000000000546,True,25,6
515.1999999999898,True,14,47
515.2000000000153,True,14,2
515.7000000000098,True,9,3
